class	slot	rank
MigsOrgFoodFoodProductionFacility	assembly_name	
MigsOrgFoodFoodProductionFacility	assembly_qual	
MigsOrgFoodFoodProductionFacility	assembly_software	
MigsOrgFoodFoodProductionFacility	associated_resource	
MigsOrgFoodFoodProductionFacility	avg_occup	
MigsOrgFoodFoodProductionFacility	bacterial_density	
MigsOrgFoodFoodProductionFacility	biocide_used	
MigsOrgFoodFoodProductionFacility	coll_site_geo_feat	
MigsOrgFoodFoodProductionFacility	collection_date	
MigsOrgFoodFoodProductionFacility	compl_score	
MigsOrgFoodFoodProductionFacility	compl_software	
MigsOrgFoodFoodProductionFacility	cult_isol_date	
MigsOrgFoodFoodProductionFacility	cult_result	
MigsOrgFoodFoodProductionFacility	cult_result_org	
MigsOrgFoodFoodProductionFacility	cult_target	
MigsOrgFoodFoodProductionFacility	depth	
MigsOrgFoodFoodProductionFacility	dietary_claim_use	
MigsOrgFoodFoodProductionFacility	elev	
MigsOrgFoodFoodProductionFacility	enrichment_protocol	
MigsOrgFoodFoodProductionFacility	env_broad_scale	
MigsOrgFoodFoodProductionFacility	env_local_scale	
MigsOrgFoodFoodProductionFacility	env_medium	
MigsOrgFoodFoodProductionFacility	env_monitoring_zone	
MigsOrgFoodFoodProductionFacility	estimated_size	
MigsOrgFoodFoodProductionFacility	experimental_factor	
MigsOrgFoodFoodProductionFacility	extrachrom_elements	
MigsOrgFoodFoodProductionFacility	facility_type	
MigsOrgFoodFoodProductionFacility	feat_pred	
MigsOrgFoodFoodProductionFacility	food_additive	
MigsOrgFoodFoodProductionFacility	food_allergen_label	
MigsOrgFoodFoodProductionFacility	food_contact_surf	
MigsOrgFoodFoodProductionFacility	food_contain_wrap	
MigsOrgFoodFoodProductionFacility	food_cooking_proc	
MigsOrgFoodFoodProductionFacility	food_dis_point	
MigsOrgFoodFoodProductionFacility	food_dis_point_city	
MigsOrgFoodFoodProductionFacility	food_ingredient	
MigsOrgFoodFoodProductionFacility	food_name_status	
MigsOrgFoodFoodProductionFacility	food_origin	
MigsOrgFoodFoodProductionFacility	food_pack_capacity	
MigsOrgFoodFoodProductionFacility	food_pack_integrity	
MigsOrgFoodFoodProductionFacility	food_pack_medium	
MigsOrgFoodFoodProductionFacility	food_preserv_proc	
MigsOrgFoodFoodProductionFacility	food_prior_contact	
MigsOrgFoodFoodProductionFacility	food_prod	
MigsOrgFoodFoodProductionFacility	food_prod_char	
MigsOrgFoodFoodProductionFacility	food_prod_synonym	
MigsOrgFoodFoodProductionFacility	food_product_qual	
MigsOrgFoodFoodProductionFacility	food_product_type	
MigsOrgFoodFoodProductionFacility	food_quality_date	
MigsOrgFoodFoodProductionFacility	food_source	
MigsOrgFoodFoodProductionFacility	food_trace_list	
MigsOrgFoodFoodProductionFacility	food_trav_mode	
MigsOrgFoodFoodProductionFacility	food_trav_vehic	
MigsOrgFoodFoodProductionFacility	food_treat_proc	
MigsOrgFoodFoodProductionFacility	freq_clean	
MigsOrgFoodFoodProductionFacility	genetic_mod	
MigsOrgFoodFoodProductionFacility	geo_loc_name	
MigsOrgFoodFoodProductionFacility	hygienic_area	
MigsOrgFoodFoodProductionFacility	indoor_surf	
MigsOrgFoodFoodProductionFacility	intended_consumer	
MigsOrgFoodFoodProductionFacility	isol_growth_condt	
MigsOrgFoodFoodProductionFacility	lat_lon	
MigsOrgFoodFoodProductionFacility	lib_layout	
MigsOrgFoodFoodProductionFacility	lib_reads_seqd	
MigsOrgFoodFoodProductionFacility	lib_screen	
MigsOrgFoodFoodProductionFacility	lib_size	
MigsOrgFoodFoodProductionFacility	lib_vector	
MigsOrgFoodFoodProductionFacility	library_prep_kit	
MigsOrgFoodFoodProductionFacility	lot_number	
MigsOrgFoodFoodProductionFacility	microb_cult_med	
MigsOrgFoodFoodProductionFacility	misc_param	
MigsOrgFoodFoodProductionFacility	neg_cont_type	
MigsOrgFoodFoodProductionFacility	nucl_acid_amp	
MigsOrgFoodFoodProductionFacility	nucl_acid_ext	
MigsOrgFoodFoodProductionFacility	nucl_acid_ext_kit	
MigsOrgFoodFoodProductionFacility	num_samp_collect	
MigsOrgFoodFoodProductionFacility	number_contig	
MigsOrgFoodFoodProductionFacility	organism_count	
MigsOrgFoodFoodProductionFacility	part_plant_animal	
MigsOrgFoodFoodProductionFacility	pool_dna_extracts	
MigsOrgFoodFoodProductionFacility	pos_cont_type	
MigsOrgFoodFoodProductionFacility	prod_label_claims	
MigsOrgFoodFoodProductionFacility	project_name	
MigsOrgFoodFoodProductionFacility	ref_biomaterial	
MigsOrgFoodFoodProductionFacility	ref_db	
MigsOrgFoodFoodProductionFacility	repository_name	
MigsOrgFoodFoodProductionFacility	room_dim	
MigsOrgFoodFoodProductionFacility	samp_collect_device	
MigsOrgFoodFoodProductionFacility	samp_collect_method	
MigsOrgFoodFoodProductionFacility	samp_floor	
MigsOrgFoodFoodProductionFacility	samp_loc_condition	
MigsOrgFoodFoodProductionFacility	samp_mat_process	
MigsOrgFoodFoodProductionFacility	samp_name	
MigsOrgFoodFoodProductionFacility	samp_pooling	
MigsOrgFoodFoodProductionFacility	samp_purpose	
MigsOrgFoodFoodProductionFacility	samp_rep_biol	
MigsOrgFoodFoodProductionFacility	samp_rep_tech	
MigsOrgFoodFoodProductionFacility	samp_room_id	
MigsOrgFoodFoodProductionFacility	samp_size	
MigsOrgFoodFoodProductionFacility	samp_source_mat_cat	
MigsOrgFoodFoodProductionFacility	samp_stor_device	
MigsOrgFoodFoodProductionFacility	samp_stor_media	
MigsOrgFoodFoodProductionFacility	samp_store_dur	
MigsOrgFoodFoodProductionFacility	samp_store_loc	
MigsOrgFoodFoodProductionFacility	samp_store_temp	
MigsOrgFoodFoodProductionFacility	samp_surf_moisture	
MigsOrgFoodFoodProductionFacility	samp_taxon_id	
MigsOrgFoodFoodProductionFacility	samp_transport_cont	
MigsOrgFoodFoodProductionFacility	samp_transport_dur	
MigsOrgFoodFoodProductionFacility	samp_transport_temp	
MigsOrgFoodFoodProductionFacility	samp_type	
MigsOrgFoodFoodProductionFacility	samp_vol_we_dna_ext	
MigsOrgFoodFoodProductionFacility	seq_meth	
MigsOrgFoodFoodProductionFacility	sequencing_kit	
MigsOrgFoodFoodProductionFacility	sequencing_location	
MigsOrgFoodFoodProductionFacility	sim_search_meth	
MigsOrgFoodFoodProductionFacility	sop	
MigsOrgFoodFoodProductionFacility	source_mat_id	
MigsOrgFoodFoodProductionFacility	spec_intended_cons	
MigsOrgFoodFoodProductionFacility	ster_meth_samp_room	
MigsOrgFoodFoodProductionFacility	study_design	
MigsOrgFoodFoodProductionFacility	study_inc_dur	
MigsOrgFoodFoodProductionFacility	study_inc_temp	
MigsOrgFoodFoodProductionFacility	study_timecourse	
MigsOrgFoodFoodProductionFacility	study_tmnt	
MigsOrgFoodFoodProductionFacility	subspecf_gen_lin	
MigsOrgFoodFoodProductionFacility	surf_material	
MigsOrgFoodFoodProductionFacility	tax_class	
MigsOrgFoodFoodProductionFacility	tax_ident	
MigsOrgFoodFoodProductionFacility	temp	
MigsOrgFoodFoodProductionFacility	timepoint	
MigsOrgFoodHumanFoods	HACCP_term	
MigsOrgFoodHumanFoods	IFSAC_category	
MigsOrgFoodHumanFoods	adapters	
MigsOrgFoodHumanFoods	alt	
MigsOrgFoodHumanFoods	annot	
MigsOrgFoodHumanFoods	assembly_name	
MigsOrgFoodHumanFoods	assembly_qual	
MigsOrgFoodHumanFoods	assembly_software	
MigsOrgFoodHumanFoods	associated_resource	
MigsOrgFoodHumanFoods	bacterial_density	
MigsOrgFoodHumanFoods	coll_site_geo_feat	
MigsOrgFoodHumanFoods	collection_date	
MigsOrgFoodHumanFoods	compl_score	
MigsOrgFoodHumanFoods	compl_software	
MigsOrgFoodHumanFoods	cons_food_stor_dur	
MigsOrgFoodHumanFoods	cons_food_stor_temp	
MigsOrgFoodHumanFoods	cons_purch_date	
MigsOrgFoodHumanFoods	cons_qty_purchased	
MigsOrgFoodHumanFoods	cult_isol_date	
MigsOrgFoodHumanFoods	cult_result	
MigsOrgFoodHumanFoods	cult_result_org	
MigsOrgFoodHumanFoods	cult_target	
MigsOrgFoodHumanFoods	depth	
MigsOrgFoodHumanFoods	dietary_claim_use	
MigsOrgFoodHumanFoods	elev	
MigsOrgFoodHumanFoods	enrichment_protocol	
MigsOrgFoodHumanFoods	env_broad_scale	
MigsOrgFoodHumanFoods	env_local_scale	
MigsOrgFoodHumanFoods	env_medium	
MigsOrgFoodHumanFoods	estimated_size	
MigsOrgFoodHumanFoods	experimental_factor	
MigsOrgFoodHumanFoods	extrachrom_elements	
MigsOrgFoodHumanFoods	feat_pred	
MigsOrgFoodHumanFoods	ferm_chem_add	
MigsOrgFoodHumanFoods	ferm_chem_add_perc	
MigsOrgFoodHumanFoods	ferm_headspace_oxy	
MigsOrgFoodHumanFoods	ferm_medium	
MigsOrgFoodHumanFoods	ferm_pH	
MigsOrgFoodHumanFoods	ferm_rel_humidity	
MigsOrgFoodHumanFoods	ferm_temp	
MigsOrgFoodHumanFoods	ferm_time	
MigsOrgFoodHumanFoods	ferm_vessel	
MigsOrgFoodHumanFoods	food_additive	
MigsOrgFoodHumanFoods	food_allergen_label	
MigsOrgFoodHumanFoods	food_contact_surf	
MigsOrgFoodHumanFoods	food_contain_wrap	
MigsOrgFoodHumanFoods	food_cooking_proc	
MigsOrgFoodHumanFoods	food_dis_point	
MigsOrgFoodHumanFoods	food_ingredient	
MigsOrgFoodHumanFoods	food_name_status	
MigsOrgFoodHumanFoods	food_origin	
MigsOrgFoodHumanFoods	food_pack_capacity	
MigsOrgFoodHumanFoods	food_pack_integrity	
MigsOrgFoodHumanFoods	food_pack_medium	
MigsOrgFoodHumanFoods	food_preserv_proc	
MigsOrgFoodHumanFoods	food_prior_contact	
MigsOrgFoodHumanFoods	food_prod	
MigsOrgFoodHumanFoods	food_prod_synonym	
MigsOrgFoodHumanFoods	food_product_qual	
MigsOrgFoodHumanFoods	food_product_type	
MigsOrgFoodHumanFoods	food_quality_date	
MigsOrgFoodHumanFoods	food_source	
MigsOrgFoodHumanFoods	food_trace_list	
MigsOrgFoodHumanFoods	food_trav_mode	
MigsOrgFoodHumanFoods	food_trav_vehic	
MigsOrgFoodHumanFoods	food_treat_proc	
MigsOrgFoodHumanFoods	genetic_mod	
MigsOrgFoodHumanFoods	geo_loc_name	
MigsOrgFoodHumanFoods	intended_consumer	
MigsOrgFoodHumanFoods	isol_growth_condt	
MigsOrgFoodHumanFoods	lat_lon	
MigsOrgFoodHumanFoods	lib_layout	
MigsOrgFoodHumanFoods	lib_reads_seqd	
MigsOrgFoodHumanFoods	lib_screen	
MigsOrgFoodHumanFoods	lib_size	
MigsOrgFoodHumanFoods	lib_vector	
MigsOrgFoodHumanFoods	library_prep_kit	
MigsOrgFoodHumanFoods	lot_number	
MigsOrgFoodHumanFoods	microb_cult_med	
MigsOrgFoodHumanFoods	microb_start	
MigsOrgFoodHumanFoods	microb_start_count	
MigsOrgFoodHumanFoods	microb_start_inoc	
MigsOrgFoodHumanFoods	microb_start_prep	
MigsOrgFoodHumanFoods	microb_start_source	
MigsOrgFoodHumanFoods	microb_start_taxID	
MigsOrgFoodHumanFoods	misc_param	
MigsOrgFoodHumanFoods	neg_cont_type	
MigsOrgFoodHumanFoods	nucl_acid_amp	
MigsOrgFoodHumanFoods	nucl_acid_ext	
MigsOrgFoodHumanFoods	nucl_acid_ext_kit	
MigsOrgFoodHumanFoods	num_samp_collect	
MigsOrgFoodHumanFoods	number_contig	
MigsOrgFoodHumanFoods	organism_count	
MigsOrgFoodHumanFoods	part_plant_animal	
MigsOrgFoodHumanFoods	perturbation	
MigsOrgFoodHumanFoods	pool_dna_extracts	
MigsOrgFoodHumanFoods	pos_cont_type	
MigsOrgFoodHumanFoods	project_name	
MigsOrgFoodHumanFoods	ref_biomaterial	
MigsOrgFoodHumanFoods	ref_db	
MigsOrgFoodHumanFoods	repository_name	
MigsOrgFoodHumanFoods	samp_collect_device	
MigsOrgFoodHumanFoods	samp_collect_method	
MigsOrgFoodHumanFoods	samp_mat_process	
MigsOrgFoodHumanFoods	samp_name	
MigsOrgFoodHumanFoods	samp_pooling	
MigsOrgFoodHumanFoods	samp_purpose	
MigsOrgFoodHumanFoods	samp_rep_biol	
MigsOrgFoodHumanFoods	samp_rep_tech	
MigsOrgFoodHumanFoods	samp_size	
MigsOrgFoodHumanFoods	samp_source_mat_cat	
MigsOrgFoodHumanFoods	samp_stor_device	
MigsOrgFoodHumanFoods	samp_stor_media	
MigsOrgFoodHumanFoods	samp_store_dur	
MigsOrgFoodHumanFoods	samp_store_loc	
MigsOrgFoodHumanFoods	samp_store_temp	
MigsOrgFoodHumanFoods	samp_taxon_id	
MigsOrgFoodHumanFoods	samp_transport_cont	
MigsOrgFoodHumanFoods	samp_transport_dur	
MigsOrgFoodHumanFoods	samp_transport_temp	
MigsOrgFoodHumanFoods	samp_vol_we_dna_ext	
MigsOrgFoodHumanFoods	seq_meth	
MigsOrgFoodHumanFoods	sequencing_kit	
MigsOrgFoodHumanFoods	sequencing_location	
MigsOrgFoodHumanFoods	serovar_or_serotype	
MigsOrgFoodHumanFoods	sim_search_meth	
MigsOrgFoodHumanFoods	sop	
MigsOrgFoodHumanFoods	source_mat_id	
MigsOrgFoodHumanFoods	spikein_AMR	
MigsOrgFoodHumanFoods	spikein_antibiotic	
MigsOrgFoodHumanFoods	spikein_count	
MigsOrgFoodHumanFoods	spikein_growth_med	
MigsOrgFoodHumanFoods	spikein_metal	
MigsOrgFoodHumanFoods	spikein_org	
MigsOrgFoodHumanFoods	spikein_serovar	
MigsOrgFoodHumanFoods	spikein_strain	
MigsOrgFoodHumanFoods	study_design	
MigsOrgFoodHumanFoods	study_inc_dur	
MigsOrgFoodHumanFoods	study_inc_temp	
MigsOrgFoodHumanFoods	study_timecourse	
MigsOrgFoodHumanFoods	study_tmnt	
MigsOrgFoodHumanFoods	subspecf_gen_lin	
MigsOrgFoodHumanFoods	tax_class	
MigsOrgFoodHumanFoods	tax_ident	
MigsOrgFoodHumanFoods	temp	
MigsOrgFoodHumanFoods	timepoint	
MigsOrgHostAssociated	adapters	
MigsOrgHostAssociated	alt	
MigsOrgHostAssociated	ances_data	
MigsOrgHostAssociated	annot	
MigsOrgHostAssociated	assembly_name	
MigsOrgHostAssociated	assembly_qual	
MigsOrgHostAssociated	assembly_software	
MigsOrgHostAssociated	associated_resource	
MigsOrgHostAssociated	biol_stat	
MigsOrgHostAssociated	blood_press_diast	
MigsOrgHostAssociated	blood_press_syst	
MigsOrgHostAssociated	chem_administration	
MigsOrgHostAssociated	collection_date	
MigsOrgHostAssociated	compl_score	
MigsOrgHostAssociated	compl_software	
MigsOrgHostAssociated	depth	
MigsOrgHostAssociated	elev	
MigsOrgHostAssociated	env_broad_scale	
MigsOrgHostAssociated	env_local_scale	
MigsOrgHostAssociated	env_medium	
MigsOrgHostAssociated	estimated_size	
MigsOrgHostAssociated	experimental_factor	
MigsOrgHostAssociated	extrachrom_elements	
MigsOrgHostAssociated	feat_pred	
MigsOrgHostAssociated	genetic_mod	
MigsOrgHostAssociated	geo_loc_name	
MigsOrgHostAssociated	gravidity	
MigsOrgHostAssociated	host_age	
MigsOrgHostAssociated	host_body_habitat	
MigsOrgHostAssociated	host_body_product	
MigsOrgHostAssociated	host_body_site	
MigsOrgHostAssociated	host_body_temp	
MigsOrgHostAssociated	host_color	
MigsOrgHostAssociated	host_common_name	
MigsOrgHostAssociated	host_diet	
MigsOrgHostAssociated	host_disease_stat	
MigsOrgHostAssociated	host_dry_mass	
MigsOrgHostAssociated	host_fam_rel	
MigsOrgHostAssociated	host_genotype	
MigsOrgHostAssociated	host_growth_cond	
MigsOrgHostAssociated	host_height	
MigsOrgHostAssociated	host_last_meal	
MigsOrgHostAssociated	host_length	
MigsOrgHostAssociated	host_life_stage	
MigsOrgHostAssociated	host_phenotype	
MigsOrgHostAssociated	host_sex	
MigsOrgHostAssociated	host_shape	
MigsOrgHostAssociated	host_subject_id	
MigsOrgHostAssociated	host_subspecf_genlin	
MigsOrgHostAssociated	host_substrate	
MigsOrgHostAssociated	host_symbiont	
MigsOrgHostAssociated	host_taxid	
MigsOrgHostAssociated	host_tot_mass	
MigsOrgHostAssociated	isol_growth_condt	
MigsOrgHostAssociated	lat_lon	
MigsOrgHostAssociated	lib_layout	
MigsOrgHostAssociated	lib_reads_seqd	
MigsOrgHostAssociated	lib_screen	
MigsOrgHostAssociated	lib_size	
MigsOrgHostAssociated	lib_vector	
MigsOrgHostAssociated	misc_param	
MigsOrgHostAssociated	neg_cont_type	
MigsOrgHostAssociated	nucl_acid_amp	
MigsOrgHostAssociated	nucl_acid_ext	
MigsOrgHostAssociated	number_contig	
MigsOrgHostAssociated	organism_count	
MigsOrgHostAssociated	oxy_stat_samp	
MigsOrgHostAssociated	perturbation	
MigsOrgHostAssociated	pos_cont_type	
MigsOrgHostAssociated	project_name	
MigsOrgHostAssociated	ref_biomaterial	
MigsOrgHostAssociated	ref_db	
MigsOrgHostAssociated	salinity	
MigsOrgHostAssociated	samp_capt_status	
MigsOrgHostAssociated	samp_collect_device	
MigsOrgHostAssociated	samp_collect_method	
MigsOrgHostAssociated	samp_dis_stage	
MigsOrgHostAssociated	samp_mat_process	
MigsOrgHostAssociated	samp_name	
MigsOrgHostAssociated	samp_size	
MigsOrgHostAssociated	samp_store_dur	
MigsOrgHostAssociated	samp_store_loc	
MigsOrgHostAssociated	samp_store_temp	
MigsOrgHostAssociated	samp_taxon_id	
MigsOrgHostAssociated	samp_vol_we_dna_ext	
MigsOrgHostAssociated	seq_meth	
MigsOrgHostAssociated	sim_search_meth	
MigsOrgHostAssociated	sop	
MigsOrgHostAssociated	source_mat_id	
MigsOrgHostAssociated	subspecf_gen_lin	
MigsOrgHostAssociated	tax_class	
MigsOrgHostAssociated	tax_ident	
MigsOrgHostAssociated	temp	
MigsOrgHumanAssociated	adapters	
MigsOrgHumanAssociated	alt	
MigsOrgHumanAssociated	amniotic_fluid_color	
MigsOrgHumanAssociated	annot	
MigsOrgHumanAssociated	assembly_name	
MigsOrgHumanAssociated	assembly_qual	
MigsOrgHumanAssociated	assembly_software	
MigsOrgHumanAssociated	associated_resource	
MigsOrgHumanAssociated	blood_blood_disord	
MigsOrgHumanAssociated	chem_administration	
MigsOrgHumanAssociated	collection_date	
MigsOrgHumanAssociated	compl_score	
MigsOrgHumanAssociated	compl_software	
MigsOrgHumanAssociated	depth	
MigsOrgHumanAssociated	diet_last_six_month	
MigsOrgHumanAssociated	drug_usage	
MigsOrgHumanAssociated	elev	
MigsOrgHumanAssociated	env_broad_scale	
MigsOrgHumanAssociated	env_local_scale	
MigsOrgHumanAssociated	env_medium	
MigsOrgHumanAssociated	estimated_size	
MigsOrgHumanAssociated	ethnicity	
MigsOrgHumanAssociated	experimental_factor	
MigsOrgHumanAssociated	extrachrom_elements	
MigsOrgHumanAssociated	feat_pred	
MigsOrgHumanAssociated	foetal_health_stat	
MigsOrgHumanAssociated	geo_loc_name	
MigsOrgHumanAssociated	gestation_state	
MigsOrgHumanAssociated	host_age	
MigsOrgHumanAssociated	host_body_mass_index	
MigsOrgHumanAssociated	host_body_product	
MigsOrgHumanAssociated	host_body_site	
MigsOrgHumanAssociated	host_body_temp	
MigsOrgHumanAssociated	host_diet	
MigsOrgHumanAssociated	host_disease_stat	
MigsOrgHumanAssociated	host_fam_rel	
MigsOrgHumanAssociated	host_genotype	
MigsOrgHumanAssociated	host_height	
MigsOrgHumanAssociated	host_hiv_stat	
MigsOrgHumanAssociated	host_last_meal	
MigsOrgHumanAssociated	host_occupation	
MigsOrgHumanAssociated	host_phenotype	
MigsOrgHumanAssociated	host_pulse	
MigsOrgHumanAssociated	host_sex	
MigsOrgHumanAssociated	host_subject_id	
MigsOrgHumanAssociated	host_symbiont	
MigsOrgHumanAssociated	host_tot_mass	
MigsOrgHumanAssociated	ihmc_medication_code	
MigsOrgHumanAssociated	isol_growth_condt	
MigsOrgHumanAssociated	kidney_disord	
MigsOrgHumanAssociated	lat_lon	
MigsOrgHumanAssociated	lib_layout	
MigsOrgHumanAssociated	lib_reads_seqd	
MigsOrgHumanAssociated	lib_screen	
MigsOrgHumanAssociated	lib_size	
MigsOrgHumanAssociated	lib_vector	
MigsOrgHumanAssociated	maternal_health_stat	
MigsOrgHumanAssociated	medic_hist_perform	
MigsOrgHumanAssociated	misc_param	
MigsOrgHumanAssociated	neg_cont_type	
MigsOrgHumanAssociated	nose_throat_disord	
MigsOrgHumanAssociated	nucl_acid_amp	
MigsOrgHumanAssociated	nucl_acid_ext	
MigsOrgHumanAssociated	number_contig	
MigsOrgHumanAssociated	organism_count	
MigsOrgHumanAssociated	oxy_stat_samp	
MigsOrgHumanAssociated	perturbation	
MigsOrgHumanAssociated	pet_farm_animal	
MigsOrgHumanAssociated	pos_cont_type	
MigsOrgHumanAssociated	project_name	
MigsOrgHumanAssociated	pulmonary_disord	
MigsOrgHumanAssociated	ref_biomaterial	
MigsOrgHumanAssociated	ref_db	
MigsOrgHumanAssociated	salinity	
MigsOrgHumanAssociated	samp_collect_device	
MigsOrgHumanAssociated	samp_collect_method	
MigsOrgHumanAssociated	samp_mat_process	
MigsOrgHumanAssociated	samp_name	
MigsOrgHumanAssociated	samp_size	
MigsOrgHumanAssociated	samp_store_dur	
MigsOrgHumanAssociated	samp_store_loc	
MigsOrgHumanAssociated	samp_store_temp	
MigsOrgHumanAssociated	samp_taxon_id	
MigsOrgHumanAssociated	samp_vol_we_dna_ext	
MigsOrgHumanAssociated	seq_meth	
MigsOrgHumanAssociated	sim_search_meth	
MigsOrgHumanAssociated	smoker	
MigsOrgHumanAssociated	sop	
MigsOrgHumanAssociated	source_mat_id	
MigsOrgHumanAssociated	study_complt_stat	
MigsOrgHumanAssociated	subspecf_gen_lin	
MigsOrgHumanAssociated	tax_class	
MigsOrgHumanAssociated	tax_ident	
MigsOrgHumanAssociated	temp	
MigsOrgHumanAssociated	travel_out_six_month	
MigsOrgHumanAssociated	twin_sibling	
MigsOrgHumanAssociated	urine_collect_meth	
MigsOrgHumanAssociated	urogenit_tract_disor	
MigsOrgHumanAssociated	weight_loss_3_month	
MigsOrgHumanGut	adapters	
MigsOrgHumanGut	alt	
MigsOrgHumanGut	annot	
MigsOrgHumanGut	assembly_name	
MigsOrgHumanGut	assembly_qual	
MigsOrgHumanGut	assembly_software	
MigsOrgHumanGut	associated_resource	
MigsOrgHumanGut	chem_administration	
MigsOrgHumanGut	collection_date	
MigsOrgHumanGut	compl_score	
MigsOrgHumanGut	compl_software	
MigsOrgHumanGut	depth	
MigsOrgHumanGut	elev	
MigsOrgHumanGut	env_broad_scale	
MigsOrgHumanGut	env_local_scale	
MigsOrgHumanGut	env_medium	
MigsOrgHumanGut	estimated_size	
MigsOrgHumanGut	ethnicity	
MigsOrgHumanGut	experimental_factor	
MigsOrgHumanGut	extrachrom_elements	
MigsOrgHumanGut	feat_pred	
MigsOrgHumanGut	gastrointest_disord	
MigsOrgHumanGut	geo_loc_name	
MigsOrgHumanGut	host_age	
MigsOrgHumanGut	host_body_mass_index	
MigsOrgHumanGut	host_body_product	
MigsOrgHumanGut	host_body_site	
MigsOrgHumanGut	host_body_temp	
MigsOrgHumanGut	host_diet	
MigsOrgHumanGut	host_disease_stat	
MigsOrgHumanGut	host_fam_rel	
MigsOrgHumanGut	host_genotype	
MigsOrgHumanGut	host_height	
MigsOrgHumanGut	host_last_meal	
MigsOrgHumanGut	host_occupation	
MigsOrgHumanGut	host_phenotype	
MigsOrgHumanGut	host_pulse	
MigsOrgHumanGut	host_sex	
MigsOrgHumanGut	host_subject_id	
MigsOrgHumanGut	host_symbiont	
MigsOrgHumanGut	host_tot_mass	
MigsOrgHumanGut	ihmc_medication_code	
MigsOrgHumanGut	isol_growth_condt	
MigsOrgHumanGut	lat_lon	
MigsOrgHumanGut	lib_layout	
MigsOrgHumanGut	lib_reads_seqd	
MigsOrgHumanGut	lib_screen	
MigsOrgHumanGut	lib_size	
MigsOrgHumanGut	lib_vector	
MigsOrgHumanGut	liver_disord	
MigsOrgHumanGut	medic_hist_perform	
MigsOrgHumanGut	misc_param	
MigsOrgHumanGut	neg_cont_type	
MigsOrgHumanGut	nucl_acid_amp	
MigsOrgHumanGut	nucl_acid_ext	
MigsOrgHumanGut	number_contig	
MigsOrgHumanGut	organism_count	
MigsOrgHumanGut	oxy_stat_samp	
MigsOrgHumanGut	perturbation	
MigsOrgHumanGut	pos_cont_type	
MigsOrgHumanGut	project_name	
MigsOrgHumanGut	ref_biomaterial	
MigsOrgHumanGut	ref_db	
MigsOrgHumanGut	salinity	
MigsOrgHumanGut	samp_collect_device	
MigsOrgHumanGut	samp_collect_method	
MigsOrgHumanGut	samp_mat_process	
MigsOrgHumanGut	samp_name	
MigsOrgHumanGut	samp_size	
MigsOrgHumanGut	samp_store_dur	
MigsOrgHumanGut	samp_store_loc	
MigsOrgHumanGut	samp_store_temp	
MigsOrgHumanGut	samp_taxon_id	
MigsOrgHumanGut	samp_vol_we_dna_ext	
MigsOrgHumanGut	seq_meth	
MigsOrgHumanGut	sim_search_meth	
MigsOrgHumanGut	sop	
MigsOrgHumanGut	source_mat_id	
MigsOrgHumanGut	special_diet	
