biosampleGoldId	addDate	altitudeInMeters	altitudeInMeters2	biosampleName	dateCollected	depthInMeters	depthInMeters2	description	ecosystem	ecosystemCategory	ecosystemPathId	ecosystemSubtype	ecosystemType	elevationInMeters	elevationInMeters2	envoBroadScale.id	envoBroadScale.id.canonical_curie	envoBroadScale.id.canonical_label	envoBroadScale.id.obsolete	envoBroadScale.label	envoLocalScale.id	envoLocalScale.id.canonical_curie	envoLocalScale.id.canonical_label	envoLocalScale.id.obsolete	envoLocalScale.label	envoMedium.id	envoMedium.label	geoLocation	geographicLocation	habitat	hostDiseases	hostGender	hostName	hostNcbiTaxid	isoCountry	latitude	longhurst	longitude	mixsPackage	modDate	ncbiTaxId	ncbiTaxName	nitrateConcentration	oxygenConcentration	ph	pressure	salinity	salinityConcentration	sampleBodySite	sampleBodySubsite	sampleCollectionSite	sampleCollectionTemperature	specificEcosystem	subsurfaceDepthInMeters	subsurfaceDepthInMeters2	visitNum
Gb0240045	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T6.24m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	252.6155162		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16137743		-147.4857944	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240046	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T6.34m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	254.2850805		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16140744		-147.4859707	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240047	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T6.40m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	255.286819		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16142545		-147.4860765	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240048	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T7.0m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	247.976081		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16146914		-147.4852154	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240049	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T7.4m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	248.742415		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16148295		-147.4852923	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240050	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T7.12m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	250.275083		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16151055		-147.4854459	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240051	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T7.20m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	251.807751		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16153816		-147.4855996	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240052	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T7.60m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	259.9729385		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16165668		-147.4863661	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240053	2019-09-03			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T7.64m	2014-09-18			Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	Environmental	Terrestrial	6026	Boreal forest/Taiga	Soil	260.839642		ENVO_01000250	ENVO:01000250	subpolar coniferous forest biome	False	subpolar coniferous forest biome	ENVO_01000355	ENVO:01000355	vegetation layer	False	vegetation layer	ENVO_00005774	peat soil	USA: Alaska, Fairbanks	USA: Alaska, Fairbanks	Subpolar coniferous forest soil					USA	65.16166658		-147.4864426	Standard	2024-04-17	410658	soil metagenome									Subpolar coniferous forest soil		Bulk soil			
Gb0240054	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Coos County, USA - Myrold59.soil.21.NRCS0476	2015-05-18			Temperate coniferous forest soil microbial communities from Oregon, Coos County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	46.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Coos County	USA: Oregon, Coos County	Temperate coniferous forest soil					USA	43.2122		-124.35476	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240055	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Grant County, USA - Myrold59.soil.14.NRCS0331	2015-05-04			Temperate coniferous forest soil microbial communities from Oregon, Grant County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	1496.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Grant County	USA: Oregon, Grant County	Temperate coniferous forest soil					USA	44.57589		-118.29807	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240056	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Klamath County, USA - Myrold59.soil.6.NRCS0166	2015-04-17			Temperate coniferous forest soil microbial communities from Oregon, Klamath County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	1473.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Klamath County	USA: Oregon, Klamath County	Temperate coniferous forest soil					USA	43.228761		-121.794902	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240057	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Lincoln County, USA - Myrold59.soil.19.NRCS0436	2015-05-13			Temperate coniferous forest soil microbial communities from Oregon, Lincoln County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	460.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Lincoln County	USA: Oregon, Lincoln County	Temperate coniferous forest soil					USA	44.52175		-123.7665	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240058	2019-09-03			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA - Metcalf40.10141.F.CTRL.soil.T0.1	2012-05-29			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	1624.1		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01001785	ENVO:01001785	land	False	land	ENVO_00002261	forest soil	USA: Colorado, Boulder	USA: Colorado, Boulder	Temperate coniferous forest soil					USA	40.015		-105.27	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240059	2019-09-03			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA - Metcalf40.10141.F.CTRL.soil.T4.1	2012-06-12			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	1624.1		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01001785	ENVO:01001785	land	False	land	ENVO_00002261	forest soil	USA: Colorado, Boulder	USA: Colorado, Boulder	Temperate coniferous forest soil					USA	40.015		-105.27	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240060	2019-09-03			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA - Metcalf40.10141.F.soil.T4.1	2012-06-12			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	1624.1		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01001785	ENVO:01001785	land	False	land	ENVO_00002261	forest soil	USA: Colorado, Boulder	USA: Colorado, Boulder	Temperate coniferous forest soil					USA	40.015		-105.27	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240061	2019-09-03			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA - Metcalf40.10141.F.soil.T5.1	2012-06-27			Temperate coniferous forest soil microbial communities from Colorado, Boulder, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	1624.1		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01001785	ENVO:01001785	land	False	land	ENVO_00002261	forest soil	USA: Colorado, Boulder	USA: Colorado, Boulder	Temperate coniferous forest soil					USA	40.015		-105.27	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240062	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA - Myrold5.soil.7.HJADF1	2015-11-11			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	641.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Lane County	USA: Oregon, Lane County	Temperate coniferous forest soil					USA	44.230317		-122.191222	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240063	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA - Myrold5.soil.8.HJADF2	2015-11-11			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	662.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Lane County	USA: Oregon, Lane County	Temperate coniferous forest soil					USA	44.229294		-122.191167	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240064	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA - Myrold5.soil.9.HJADF3	2015-11-11			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	760.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Lane County	USA: Oregon, Lane County	Temperate coniferous forest soil					USA	44.226658		-122.163778	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240065	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA - Myrold5.soil.10.HJARA1	2015-11-11			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	637.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Lane County	USA: Oregon, Lane County	Temperate coniferous forest soil					USA	44.230556		-122.191464	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240066	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA - Myrold5.soil.11.HJARA2	2015-11-11			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	665.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Lane County	USA: Oregon, Lane County	Temperate coniferous forest soil					USA	44.229297		-122.191414	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240067	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA - Myrold5.soil.12.HJARA3	2015-11-11			Temperate coniferous forest soil microbial communities from Oregon, Lane County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	758.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Lane County	USA: Oregon, Lane County	Temperate coniferous forest soil					USA	44.226456		-122.163825	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240068	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Tillamook County, USA - Myrold5.soil.1.CHDF1	2015-12-15			Temperate coniferous forest soil microbial communities from Oregon, Tillamook County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	286.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Tillamook County	USA: Oregon, Tillamook County	Temperate coniferous forest soil					USA	45.046708		-123.895233	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
Gb0240069	2019-09-03			Temperate coniferous forest soil microbial communities from Oregon, Tillamook County, USA - Myrold5.soil.2.CHDF2	2015-12-15			Temperate coniferous forest soil microbial communities from Oregon, Tillamook County, USA	Environmental	Terrestrial	6005	Temperate forest	Soil	311.0		ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_01000211	ENVO:01000211	temperate coniferous forest biome	False	temperate coniferous forest biome	ENVO_00001998	soil	USA: Oregon, Tillamook County	USA: Oregon, Tillamook County	Temperate coniferous forest soil					USA	45.044492		-123.893006	Standard	2024-04-17	410658	soil metagenome									Temperate coniferous forest soil		Bulk soil			
