accession	attribute_name	harmonized_name	display_name	content
SAMEA7723609	ENA first public			2020-12-17
SAMEA7723609	ENA last update			2020-12-15
SAMEA7723609	ENA-CHECKLIST			ERC000011
SAMEA7723609	External Id			SAMEA7723609
SAMEA7723609	INSDC center alias			UCSDMI
SAMEA7723609	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723609	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723609	INSDC last update			2020-12-15T23:55:47Z
SAMEA7723609	INSDC status			public
SAMEA7723609	Submitter Id			qiita_sid_13114:13114.girguis.50.s009
SAMEA7723609	alpha_shotgun_woltka_faithspd			143.47601634808692
SAMEA7723609	alpha_shotgun_woltka_min10k_faithspd			143.47601634808692
SAMEA7723609	alpha_shotgun_woltka_min10k_richness			618.0
SAMEA7723609	alpha_shotgun_woltka_min10k_shannon			4.851678302644921
SAMEA7723609	alpha_shotgun_woltka_min3450_faithspd			75.76825689
SAMEA7723609	alpha_shotgun_woltka_min3450_richness			321.0
SAMEA7723609	alpha_shotgun_woltka_min3450_shannon			4.254172242
SAMEA7723609	alpha_shotgun_woltka_rar10k_faithspd			103.81052117852757
SAMEA7723609	alpha_shotgun_woltka_rar10k_richness			403.0
SAMEA7723609	alpha_shotgun_woltka_rar10k_shannon			4.863038456203788
SAMEA7723609	alpha_shotgun_woltka_rar3450_faithspd			49.17987655
SAMEA7723609	alpha_shotgun_woltka_rar3450_richness			179.0
SAMEA7723609	alpha_shotgun_woltka_rar3450_shannon			4.22470835
SAMEA7723609	alpha_shotgun_woltka_richness			618.0
SAMEA7723609	alpha_shotgun_woltka_shannon			4.851678302644921
SAMEA7723609	barcode_prefix			girguis.50.s009
SAMEA7723609	collection_timestamp			9/17/08 0:00
SAMEA7723609	depth_sample			not provided
SAMEA7723609	diet	diet	diet	carnivore
SAMEA7723609	elevation	elev	elevation	0
SAMEA7723609	emp500_principal_investigator			Girguis
SAMEA7723609	emp500_study_id			50
SAMEA7723609	emp500_title			Whale feces
SAMEA7723609	empo_0			EMP sample
SAMEA7723609	empo_1			Host-associated
SAMEA7723609	empo_2			Animal
SAMEA7723609	empo_3			Animal distal gut
SAMEA7723609	env biome	env_broad_scale	broad-scale environmental context	marine biome
SAMEA7723609	env feature	env_local_scale	local-scale environmental context	animal-associated habitat
SAMEA7723609	env package	env_package	environmental package	host-associated
SAMEA7723609	env_material	env_medium	environmental medium	feces
SAMEA7723609	environmental_package	env_package	environmental package	host-associated
SAMEA7723609	gcms_analysis_batch			note applicable
SAMEA7723609	gcms_run_location			UCSD
SAMEA7723609	gcms_sample_name			EMP_Feces_girguis_50_s009_a03_M_125
SAMEA7723609	gcms_sequence			125
SAMEA7723609	geo loc name	geo_loc_name	geographic location	Canada:Nova Scotia,Bay of Fundy
SAMEA7723609	host body habitat	host_body_habitat	host body habitat	UBERON:feces
SAMEA7723609	host body product	host_body_product	host body product	UBERON:feces
SAMEA7723609	host body site	host_tissue_sampled	host tissue sampled	UBERON:feces
SAMEA7723609	host class			Mammalia
SAMEA7723609	host common name	host_common_name	host common name	North Atlantic Right Whale
SAMEA7723609	host diet	host_diet	host diet	carnivore
SAMEA7723609	host life stage	host_life_stage	host life stage	adult
SAMEA7723609	host order			Artiodactyla
SAMEA7723609	host scientific name	host	host	Eubalaena glacialis
SAMEA7723609	host sex	host_sex	host sex	not determined
SAMEA7723609	host subject id	host_subject_id	host subject id	RightEG3
SAMEA7723609	host taxid	host_taxid	host taxonomy ID	27606
SAMEA7723609	host_family			Balaenidae
SAMEA7723609	host_flight			marine
SAMEA7723609	host_phylum			Chordata
SAMEA7723609	investigation type	investigation_type	investigation type	metagenome
SAMEA7723609	latitude			44.667
SAMEA7723609	lcms_batch			5.00
SAMEA7723609	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723609	lcms_position			5D4
SAMEA7723609	lcms_replicate			no
SAMEA7723609	lcms_sample_name_cmn			5D4_3_69_girguis-50-s009-a04
SAMEA7723609	lcms_sample_name_fbmn			5D4_3_69_girguis-50-s009-a04.mzML
SAMEA7723609	lcms_sample_type			Sample
SAMEA7723609	lcms_sample_type_sub			Bulk
SAMEA7723609	longitude			-66.193
SAMEA7723609	original sample id			Girguis50.RightEG3
SAMEA7723609	physical_specimen_location			UCSD Knight Lab Freezer I and Girguis lab, Harvard
SAMEA7723609	physical_specimen_remaining			TRUE
SAMEA7723609	project name	project_name	project name	50-GirguisEMPWhales
SAMEA7723609	read_count_shotgun_r1			10950380.0
SAMEA7723609	read_count_shotgun_rep200			225233.0
SAMEA7723609	read_count_shotgun_woltka_uniq			49504.0
SAMEA7723609	sample name	sample_name	sample name	qiita_sid_13114:13114.girguis.50.s009
SAMEA7723609	sample type	sample_type	sample type	stool
SAMEA7723609	sample_name_original			Girguis50.RightEG3
SAMEA7723609	sample_name_plus_plate			3.Girguis50.RightEG3
SAMEA7723609	sampling method			bulk
SAMEA7723609	songbird_train_empo_3			Train
SAMEA7723609	study_sample_number			9
SAMEA7723610	ENA first public			2020-12-17
SAMEA7723610	ENA last update			2020-12-15
SAMEA7723610	ENA-CHECKLIST			ERC000011
SAMEA7723610	External Id			SAMEA7723610
SAMEA7723610	INSDC center alias			UCSDMI
SAMEA7723610	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723610	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723610	INSDC last update			2020-12-15T23:55:47Z
SAMEA7723610	INSDC status			public
SAMEA7723610	Submitter Id			qiita_sid_13114:13114.jensen.43.s011
SAMEA7723610	alpha_shotgun_woltka_faithspd			165.40659893074462
SAMEA7723610	alpha_shotgun_woltka_min10k_faithspd			165.31297299059497
SAMEA7723610	alpha_shotgun_woltka_min10k_richness			626.0
SAMEA7723610	alpha_shotgun_woltka_min10k_shannon			4.990162706246477
SAMEA7723610	alpha_shotgun_woltka_min3450_faithspd			65.15024575
SAMEA7723610	alpha_shotgun_woltka_min3450_richness			274.0
SAMEA7723610	alpha_shotgun_woltka_min3450_shannon			3.415521543
SAMEA7723610	alpha_shotgun_woltka_rar10k_faithspd			149.92472544792963
SAMEA7723610	alpha_shotgun_woltka_rar10k_richness			559.0
SAMEA7723610	alpha_shotgun_woltka_rar10k_shannon			4.971629692220351
SAMEA7723610	alpha_shotgun_woltka_rar3450_faithspd			53.04617419
SAMEA7723610	alpha_shotgun_woltka_rar3450_richness			206.0
SAMEA7723610	alpha_shotgun_woltka_rar3450_shannon			3.343000904
SAMEA7723610	alpha_shotgun_woltka_richness			627.0
SAMEA7723610	alpha_shotgun_woltka_shannon			4.9914637274637
SAMEA7723610	barcode_prefix			jensen.43.s011
SAMEA7723610	collection_timestamp			7/5/12
SAMEA7723610	depth_sample			700
SAMEA7723610	elevation	elev	elevation	0
SAMEA7723610	emp500_principal_investigator			Jensen
SAMEA7723610	emp500_study_id			43
SAMEA7723610	emp500_title			Ocean sediments
SAMEA7723610	empo_0			EMP sample
SAMEA7723610	empo_1			Free-living
SAMEA7723610	empo_2			Saline
SAMEA7723610	empo_3			Sediment (saline)
SAMEA7723610	env biome	env_broad_scale	broad-scale environmental context	marine benthic biome
SAMEA7723610	env feature	env_local_scale	local-scale environmental context	mud
SAMEA7723610	env package	env_package	environmental package	sediment
SAMEA7723610	env_material	env_medium	environmental medium	marine sediment
SAMEA7723610	environmental_package	env_package	environmental package	sediment
SAMEA7723610	gcms_analysis_batch			note applicable
SAMEA7723610	gcms_run_location			UCSD
SAMEA7723610	gcms_sample_name			EMP_Feces_jensen_43_s011_a03_M_109
SAMEA7723610	gcms_sequence			109
SAMEA7723610	geo loc name	geo_loc_name	geographic location	Pacific Ocean:Northeast Pacific Ocean,San Diego coastal
SAMEA7723610	host subject id	host_subject_id	host subject id	MCO700-17.4
SAMEA7723610	investigation type	investigation_type	investigation type	metagenome
SAMEA7723610	latitude			32.81
SAMEA7723610	lcms_batch			7.00
SAMEA7723610	lcms_extraction_protocol			Swabs_201901_UCSD
SAMEA7723610	lcms_position			7F7
SAMEA7723610	lcms_replicate			no
SAMEA7723610	lcms_sample_name_cmn			7F7_8_57_jensen-43-s011-a04
SAMEA7723610	lcms_sample_name_fbmn			7F7_8_57_jensen-43-s011-a04.mzML
SAMEA7723610	lcms_sample_type			Sample
SAMEA7723610	lcms_sample_type_sub			Swabs
SAMEA7723610	longitude			-117.4509
SAMEA7723610	original sample id			Jensen43.MCO700.17.4
SAMEA7723610	physical_specimen_location			UCSD Knight Lab Freezer I and SIO Jensen Lab
SAMEA7723610	physical_specimen_remaining			TRUE
SAMEA7723610	project name	project_name	project name	Jensen sediments from global ocean
SAMEA7723610	read_count_shotgun_r1			13198921.0
SAMEA7723610	read_count_shotgun_rep200			9062.0
SAMEA7723610	read_count_shotgun_woltka_uniq			14216.0
SAMEA7723610	sample name	sample_name	sample name	qiita_sid_13114:13114.jensen.43.s011
SAMEA7723610	sample type	sample_type	sample type	sediment
SAMEA7723610	sample_info_free_text			Sediment core 3-4 cm
SAMEA7723610	sample_name_original			Jensen43.MCO700.17.4
SAMEA7723610	sample_name_plus_plate			3.Jensen43.MCO700.17.4
SAMEA7723610	sampling method			bulk
SAMEA7723610	site description			mud
SAMEA7723610	songbird_train_empo_3			Train
SAMEA7723610	study_sample_number			11
SAMEA7723610	tier			1
SAMEA7723611	ENA first public			2020-12-17
SAMEA7723611	ENA last update			2020-12-15
SAMEA7723611	ENA-CHECKLIST			ERC000011
SAMEA7723611	External Id			SAMEA7723611
SAMEA7723611	INSDC center alias			UCSDMI
SAMEA7723611	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723611	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723611	INSDC last update			2020-12-15T23:55:47Z
SAMEA7723611	INSDC status			public
SAMEA7723611	Submitter Id			qiita_sid_13114:13114.mayer.33.s001
SAMEA7723611	alpha_shotgun_woltka_faithspd			282.08101906477435
SAMEA7723611	alpha_shotgun_woltka_min10k_faithspd			281.523847603602
SAMEA7723611	alpha_shotgun_woltka_min10k_richness			2051.0
SAMEA7723611	alpha_shotgun_woltka_min10k_shannon			7.199462883036777
SAMEA7723611	alpha_shotgun_woltka_min3450_faithspd			158.81203080000003
SAMEA7723611	alpha_shotgun_woltka_min3450_richness			1201.0
SAMEA7723611	alpha_shotgun_woltka_min3450_shannon			6.635619687
SAMEA7723611	alpha_shotgun_woltka_rar10k_faithspd			137.62350668119578
SAMEA7723611	alpha_shotgun_woltka_rar10k_richness			915.0
SAMEA7723611	alpha_shotgun_woltka_rar10k_shannon			7.148418204564145
SAMEA7723611	alpha_shotgun_woltka_rar3450_faithspd			70.77694271
SAMEA7723611	alpha_shotgun_woltka_rar3450_richness			439.0
SAMEA7723611	alpha_shotgun_woltka_rar3450_shannon			6.539616044
SAMEA7723611	alpha_shotgun_woltka_richness			2055.0
SAMEA7723611	alpha_shotgun_woltka_shannon			7.2014707519955765
SAMEA7723611	ammonium_mg_per_l			0.5
SAMEA7723611	barcode_prefix			mayer.33.s001
SAMEA7723611	collection_timestamp			1/12/16 0:00
SAMEA7723611	depth_sample			0.05
SAMEA7723611	elevation	elev	elevation	1189
SAMEA7723611	emp500_principal_investigator			Mayer
SAMEA7723611	emp500_study_id			33
SAMEA7723611	emp500_title			West Texas playa
SAMEA7723611	empo_0			EMP sample
SAMEA7723611	empo_1			Free-living
SAMEA7723611	empo_2			Non-saline
SAMEA7723611	empo_3			Sediment (non-saline)
SAMEA7723611	env biome	env_broad_scale	broad-scale environmental context	grassland biome
SAMEA7723611	env feature	env_local_scale	local-scale environmental context	intermittent pond
SAMEA7723611	env package	env_package	environmental package	sediment
SAMEA7723611	env_material	env_medium	environmental medium	lake sediment
SAMEA7723611	environmental_package	env_package	environmental package	sediment
SAMEA7723611	gcms_analysis_batch			note applicable
SAMEA7723611	gcms_run_location			UCSD
SAMEA7723611	gcms_sample_name			EMP_Feces_mayer_33_s001_a03_M_194
SAMEA7723611	gcms_sequence			194
SAMEA7723611	geo loc name	geo_loc_name	geographic location	USA: State of Texas,Deaf Smith County
SAMEA7723611	host subject id	host_subject_id	host subject id	14645
SAMEA7723611	investigation type	investigation_type	investigation type	metagenome
SAMEA7723611	latitude			34.604825
SAMEA7723611	lcms_batch			1.00
SAMEA7723611	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723611	lcms_position			1H1
SAMEA7723611	lcms_replicate			no
SAMEA7723611	lcms_sample_name_cmn			1H1_3_10_mayer-33-s001-a04
SAMEA7723611	lcms_sample_name_fbmn			1H1_3_10_mayer-33-s001-a04.mzML
SAMEA7723611	lcms_sample_type			Sample
SAMEA7723611	lcms_sample_type_sub			Bulk
SAMEA7723611	longitude			-102.419386
SAMEA7723611	original sample id			Mayer33.sediment.1
SAMEA7723611	oxygen_mg_per_l			9.8
SAMEA7723611	ph	ph	pH	7.78
SAMEA7723611	physical_specimen_location			UCSD Knight Lab Freezer I and MayerLab -80 Room 212
SAMEA7723611	physical_specimen_remaining			TRUE
SAMEA7723611	project name	project_name	project name	West Texas Playa
SAMEA7723611	read_count_shotgun_r1			13444186.0
SAMEA7723611	read_count_shotgun_rep200			380699.0
SAMEA7723611	read_count_shotgun_woltka_uniq			134836.0
SAMEA7723611	salinity_psu			0.12
SAMEA7723611	sample name	sample_name	sample name	qiita_sid_13114:13114.mayer.33.s001
SAMEA7723611	sample type	sample_type	sample type	sediment
SAMEA7723611	sample_name_original			Mayer33.sediment.1
SAMEA7723611	sample_name_plus_plate			1.Mayer33.sediment.1
SAMEA7723611	sampling method			bulk
SAMEA7723611	songbird_train_empo_3			Test
SAMEA7723611	study_sample_number			1
SAMEA7723611	temperature_deg_c			5.4
SAMEA7723612	ENA first public			2020-12-17
SAMEA7723612	ENA last update			2020-12-15
SAMEA7723612	ENA-CHECKLIST			ERC000011
SAMEA7723612	External Id			SAMEA7723612
SAMEA7723612	INSDC center alias			UCSDMI
SAMEA7723612	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723612	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723612	INSDC last update			2020-12-15T23:55:47Z
SAMEA7723612	INSDC status			public
SAMEA7723612	Submitter Id			qiita_sid_13114:13114.mayer.33.s005
SAMEA7723612	alpha_shotgun_woltka_faithspd			245.56906883843246
SAMEA7723612	alpha_shotgun_woltka_min10k_faithspd			244.89749337814786
SAMEA7723612	alpha_shotgun_woltka_min10k_richness			1638.0
SAMEA7723612	alpha_shotgun_woltka_min10k_shannon			7.653048662975787
SAMEA7723612	alpha_shotgun_woltka_min3450_faithspd			150.2048697
SAMEA7723612	alpha_shotgun_woltka_min3450_richness			1082.0
SAMEA7723612	alpha_shotgun_woltka_min3450_shannon			7.567227825
SAMEA7723612	alpha_shotgun_woltka_rar10k_faithspd			154.12126219899596
SAMEA7723612	alpha_shotgun_woltka_rar10k_richness			988.0
SAMEA7723612	alpha_shotgun_woltka_rar10k_shannon			7.595059236381425
SAMEA7723612	alpha_shotgun_woltka_rar3450_faithspd			88.0327253
SAMEA7723612	alpha_shotgun_woltka_rar3450_richness			554.0
SAMEA7723612	alpha_shotgun_woltka_rar3450_shannon			7.37433601
SAMEA7723612	alpha_shotgun_woltka_richness			1639.0
SAMEA7723612	alpha_shotgun_woltka_shannon			7.6533883389399815
SAMEA7723612	ammonium_mg_per_l			0.25
SAMEA7723612	barcode_prefix			mayer.33.s005
SAMEA7723612	collection_timestamp			1/12/16 0:00
SAMEA7723612	depth_sample			0.05
SAMEA7723612	elevation	elev	elevation	1169
SAMEA7723612	emp500_principal_investigator			Mayer
SAMEA7723612	emp500_study_id			33
SAMEA7723612	emp500_title			West Texas playa
SAMEA7723612	empo_0			EMP sample
SAMEA7723612	empo_1			Free-living
SAMEA7723612	empo_2			Non-saline
SAMEA7723612	empo_3			Sediment (non-saline)
SAMEA7723612	env biome	env_broad_scale	broad-scale environmental context	grassland biome
SAMEA7723612	env feature	env_local_scale	local-scale environmental context	intermittent pond
SAMEA7723612	env package	env_package	environmental package	sediment
SAMEA7723612	env_material	env_medium	environmental medium	lake sediment
SAMEA7723612	environmental_package	env_package	environmental package	sediment
SAMEA7723612	gcms_analysis_batch			note applicable
SAMEA7723612	gcms_run_location			UCSD
SAMEA7723612	gcms_sample_name			EMP_Feces_mayer_33_s005_a03_M_077
SAMEA7723612	gcms_sequence			077
SAMEA7723612	geo loc name	geo_loc_name	geographic location	USA: State of Texas,Deaf Smith County
SAMEA7723612	host subject id	host_subject_id	host subject id	12423
SAMEA7723612	investigation type	investigation_type	investigation type	metagenome
SAMEA7723612	latitude			34.541698
SAMEA7723612	lcms_batch			1.00
SAMEA7723612	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723612	lcms_position			1H3
SAMEA7723612	lcms_replicate			no
SAMEA7723612	lcms_sample_name_cmn			1H3_3_12_mayer-33-s005-a04
SAMEA7723612	lcms_sample_name_fbmn			1H3_3_12_mayer-33-s005-a04.mzML
SAMEA7723612	lcms_sample_type			Sample
SAMEA7723612	lcms_sample_type_sub			Bulk
SAMEA7723612	longitude			-102.312672
SAMEA7723612	original sample id			Mayer33.sediment.5
SAMEA7723612	oxygen_mg_per_l			10.36
SAMEA7723612	ph	ph	pH	8.85
SAMEA7723612	physical_specimen_location			UCSD Knight Lab Freezer I and MayerLab -80 Room 212
SAMEA7723612	physical_specimen_remaining			TRUE
SAMEA7723612	project name	project_name	project name	West Texas Playa
SAMEA7723612	read_count_shotgun_r1			15727225.0
SAMEA7723612	read_count_shotgun_rep200			187981.0
SAMEA7723612	read_count_shotgun_woltka_uniq			49342.0
SAMEA7723612	salinity_psu			0.061
SAMEA7723612	sample name	sample_name	sample name	qiita_sid_13114:13114.mayer.33.s005
SAMEA7723612	sample type	sample_type	sample type	sediment
SAMEA7723612	sample_name_original			Mayer33.sediment.5
SAMEA7723612	sample_name_plus_plate			1.Mayer33.sediment.5
SAMEA7723612	sampling method			bulk
SAMEA7723612	songbird_train_empo_3			Test
SAMEA7723612	study_sample_number			5
SAMEA7723612	temperature_deg_c			7.2
SAMEA7723613	ENA first public			2020-12-17
SAMEA7723613	ENA last update			2020-12-15
SAMEA7723613	ENA-CHECKLIST			ERC000011
SAMEA7723613	External Id			SAMEA7723613
SAMEA7723613	INSDC center alias			UCSDMI
SAMEA7723613	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723613	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723613	INSDC last update			2020-12-15T23:55:47Z
SAMEA7723613	INSDC status			public
SAMEA7723613	Submitter Id			qiita_sid_13114:13114.mayer.34.s009
SAMEA7723613	alpha_shotgun_woltka_faithspd			339.7635972177295
SAMEA7723613	alpha_shotgun_woltka_min10k_faithspd			338.3928051289032
SAMEA7723613	alpha_shotgun_woltka_min10k_richness			2109.0
SAMEA7723613	alpha_shotgun_woltka_min10k_shannon			8.390980227509615
SAMEA7723613	alpha_shotgun_woltka_min3450_faithspd			174.9115668
